date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10660.79377746582,9078.85009765625,11509.473026275637,7024.639912605286,2832.2558999061584,2812.51713514328,4122.100792884827,5693.445685386658,5592.649069786072,8057.547582626343,5631.624167442322,4051.0421104431152,3148.2144827842712,4696.687842845917
2022-01-26,3448.2825956344604,3986.733209133148,3676.348777770996,4819.772328853607,3347.106824874878,3288.193325996399,4709.43001127243,4078.0026359558105,10254.252563476562,13007.231756210327,13353.223224639893,12074.5500831604,9997.128881454468,8761.463097572327,3393.32186460495,5025.333032608032,7581.739385604858,5971.352313995361,5471.991814613342,4676.308592796326,4737.075942993164,3789.1908769607535,3856.617854118347,4345.960034370422
2022-01-27,3906.765824317932,2502.25,3690.206021308899,3253.7102518081665,3493.178551673889,3428.3768734931946,2849.7880816459656,3994.5062437057495,10424.700748443604,11520.254852294922,9362.371104240416,7816.334146499634,7493.299387931824,7214.228705406189,1556.3680617809296,1800.579214334488,2209.6146607398987,2921.292322158813,2887.5894145965576,2890.68874835968,1579.38006401062,1609.3725018501282,2179.923626422882,1032.4146785736084
2022-01-28,1597.4128053188324,2004.341148614884,1322.5795612335205,1962.4150846004488,2237.104877948761,1788.3922686576843,1873.4290964603424,3244.5110280513763,7871.082478523254,9386.705402374268,9961.77039527893,8018.719760894775,7369.012209892273,7491.176540374756,398.6899019628763,1496.132214307785,1546.7498598098755,1229.9350723028183,1384.3482947349548,1404.9300842285156,1787.762283563614,1580.7379355430603,1343.79953789711,1163.3161125183103
2022-01-29,1910.5423913002007,1075.2093563079834,1902.8055725097656,1377.9145436286926,1100.445971250534,1632.5371146202087,1104.9882125854492,1353.0486958026886,5071.341354370117,4574.09406375885,4871.702830314636,3658.444854736328,796.8503052592278,-374.3386526033282,-1273.7996327877045,-336.2425408437848,588.1445620656013,734.5863665342331,1329.7329454421997,2111.3143100738525,830.2753219604492,1173.8954708576202,1901.4105219841003,1014.375
2022-01-30,1075.8935918807983,1341.7253742218018,869.1750161647797,1448.734120130539,1203.8476765155792,1838.8410911560056,1323.8070230484009,842.1918044090271,523.7128188535571,-609.2080516517162,-1451.5303105078638,-2346.1181592941284,-1692.1260135695338,-1973.4389770030973,-1023.4854466691612,-404.2648487091065,97.24646231532095,1021.012070775032,944.8125,1048.784961938858,1647.8007776737213,1085.3729903697968,1843.241261720657,912.5681207180024
2022-01-31,1099.814652442932,1641.7250294685364,1170.833739042282,1749.0116591453552,1422.872448205948,1644.044676542282,1338.9316902160645,2161.5734622478485,7783.030171394348,5846.709279060364,6514.8336572647095,8525.588785171509,9866.418077468872,5568.638666152954,2184.3125,2042.714344501496,1389.0987095832825,1439.106131315231,2246.157254934311,1413.3228452205658,1292.642139196396,1930.2063026428225,1266.5192258358002,1284.7026963233948
2022-02-01,2038.921621799469,922.4166259765624,822.5484898090363,1582.4582426548004,963.3125,1037.4231436252594,1392.625,1566.3477382659912,9640.699220657349,9395.537600517271,6754.972328186035,6445.681046485901,8701.861201286316,6476.224407196045,1037.645484268665,462.7727131471038,2046.4619858264923,2811.4594831466675,5044.578516960144,4539.698871135712,4036.9762783050537,1648.9939653873444,1409.748128414154,1629.6168842315674
2022-02-02,1051.9150252342224,631.375,1739.5133888721466,964.22003364563,1356.9375,1619.1208386421204,1383.361335992813,3001.9705197811127,8963.728423118591,11499.081308364868,10368.049544334412,5579.226270198822,3724.642693996429,3717.3059844970703,811.1812570095062,941.4274425506592,2660.5625,2535.0264949798584,3033.302858352661,3191.4679522514343,2232.755826950073,1454.5036780834198,1905.393868684769,1454.4930686950684
2022-02-03,1270.695200920105,1684.4031643867493,1499.2213575839996,1534.0157558918,1489.2868361473083,1258.6331930160522,1734.674254655838,2286.0550775527954,7068.584766387939,6987.750001907349,5333.52538394928,5330.285099983215,4529.411486625671,4392.919118881226,524.3075749874115,705.733628988266,739.0677020549774,1150.7476400136948,1336.06285071373,1242.850028514862,1541.2923159599304,1194.2136528491974,1426.803416967392,1613.7107408046722
2022-02-04,1295.5659024715424,710.3637626171112,1604.4261949062347,641.9962542057037,1128.6175096035004,707.8614039421082,600.4841842651367,2315.266788005829,4252.125,5118.6667585372925,7556.851697921753,7285.464615821838,6010.4669733047485,5620.658439636231,1266.6141772270205,926.029972076416,1332.7581913471222,1256.234738111496,1586.9970879554749,793.7082412242889,963.6854901313782,1163.1326339244845,752.7462542057037,601.2425084114075
2022-02-05,802.0475871562958,689.3675084114075,745.970311164856,579.8023042678833,542.2280802726746,472.86043310165405,836.6354079246521,2279.886513829232,7614.675750732422,7754.979871749878,7592.292422294617,7735.629717826843,6159.367088317871,526.6492240354419,-94.92808267474174,1.9147926047444344,56.87250280380249,281.98668146133423,449.09600496292114,425.2137908935547,650.8569648265839,595.278165102005,592.9893176555634,783.5086042881012
2022-02-06,1202.730034828186,751.8709800243378,920.2889935970306,891.8117458820343,713.6122403144836,1189.4733765125277,850.9796133041382,245.2461154460907,140.310488820076,-579.3093757033348,-1475.6702444553375,-1730.303129196167,-1775.4441990852356,-1635.9662292003632,-124.64785052090885,-101.41683758050203,185.4318813085556,681.0296914577484,1017.8888823986052,871.9253697395325,1093.320209980011,1042.829644203186,836.5298368930817,1061.2548644542694
2022-02-07,683.4275858402252,857.0788097381592,307.875,824.6773116588593,451.625,370.6215317249298,573.7291903495789,2010.740843772888,6089.043148040772,6531.202831268311,5274.404828071594,6356.004448890686,4297.741262435913,2584.499727807939,424.2330806851387,-462.7293485328555,226.9698948264122,1115.5299688577652,1432.3493390083313,945.5331597328186,1036.727664232254,889.0917036533356,626.968230009079,774.9658718109131
2022-02-08,679.7463929653168,693.4715597629547,1140.6377663612366,759.8576583862305,1049.887351512909,1450.600727558136,1314.2225348949432,2495.139568209648,6563.284956932068,4783.438402175903,5263.2608251571655,2775.561596393585,1805.7545790672305,1460.2703315243125,-1027.4775788784027,114.4556061923504,1673.7568098306656,2647.1868777275085,3360.5636777877808,3210.0962743759155,2781.194506645202,1261.4103770256042,713.3150672912598,833.3208932876587
2022-02-09,953.1721708774568,830.963374376297,1011.5968382358552,1024.2150394916534,1039.0552175045011,1444.5624380111694,1224.0033340454102,3230.993756771088,7827.49045085907,6573.796330451965,6243.240149497986,3234.520256996155,1913.5819907188416,1512.375065587461,-259.6243197917938,296.05867207050323,638.2344782352448,1744.3774971961975,2259.654688835144,1485.3439235687256,709.5844900608063,1150.157051563263,866.8021652698517,1253.8314442634585
2022-02-10,1099.5986425876615,1355.701033592224,1188.8189532756803,1466.2051956653595,842.1481704711914,1332.2272562980652,792.4823837280273,1842.3340740203853,5781.745697021484,5915.366952896118,4483.527501106262,999.875,1846.587264060974,2872.509434700012,587.516925573349,949.8950040340424,814.9317436218262,86.625,572.921891450882,550.5117919445038,948.4406197071075,878.8636236190796,1560.8755552768707,950.3902623653412
2022-02-11,698.4854328632355,1277.047029018402,849.6173696517944,784.4027464389801,892.7350165843964,899.2006103992462,777.738068819046,2364.926471590996,5782.889985084534,6144.266926765442,5240.57769203186,4416.201725006104,3110.028163909912,2202.979307927192,-598.423368960619,-326.80497362464666,256.93550115823746,697.5374881029129,1149.9199504852295,758.6960325241089,948.6746673583984,844.6447007656097,747.6742513179779,827.0095725059509
2022-02-12,1110.566593170166,863.976555109024,971.2462544441224,1166.0488367080688,1124.3319923877716,1458.446730136871,1183.3847098350525,1238.3698655366898,4881.038149833679,7175.891788482666,4958.096837043762,3425.831292629242,1198.1132074296474,28.227845661342144,-610.0570828467607,-343.4033026024699,122.64687502384186,401.7423694133759,1160.9870960712433,886.375,1155.4218904972076,1648.75457239151,1152.6533007621765,1462.2212784290314
2022-02-13,1689.0528535842896,1535.9682240486145,1694.9063487052915,1349.4951419830322,1093.357933759689,1356.3362894058228,986.0,524.1034964323044,258.9764153957367,310.72891223430634,40.304209016263485,-1117.95368565619,-1273.6490703225136,-1142.8861482590437,-539.3865028321743,318.4961146861315,681.0801901817322,901.0506380796432,1268.9615688323977,1667.744999885559,1280.873471736908,940.692563533783,1704.9087076187134,1245.3268582820892
2022-02-14,907.6086292266846,968.3745830059052,894.125,908.1134848594666,883.5190057754517,924.758184671402,1045.2946717739103,871.1802188158035,577.0370442867279,681.5670122504234,104.77174443006516,497.29980278015137,391.0034676790237,363.65666599571705,-177.76333700865507,119.43129889667034,435.4583812728524,916.6645395755768,1068.3290784358978,1144.1750826835632,1158.8582129478457,809.8550219535828,1010.5402324199677,1131.405797958374
2022-02-15,977.973640203476,1252.950331449509,1579.4463059902191,1306.1215302944183,1139.6204209327698,1289.612928390503,1384.9599030017853,2827.7229478359222,9168.748195648192,9608.105171203611,10412.85781288147,9088.100584030151,8053.502091407776,6236.625,4315.080882549286,3437.324776649475,4903.637487411499,4859.2100439071655,5175.805768966675,5427.96489906311,4685.63125038147,4478.543557167053,3199.34613609314,3312.855568885803
2022-02-16,3872.0825247764574,3603.98015165329,3352.5692234039307,3511.237771511078,3238.347101688385,2813.25,2395.165787220001,4039.63041639328,7209.625,7882.315622329712,6316.654689788818,6735.947696685791,5805.127492904663,4497.900525093079,916.5427124723792,347.31922829151154,793.389844417572,1907.0789413452148,3047.9020476341248,1737.2934260368347,1495.6558043956757,972.5818569660188,1066.4421482086182,1512.871817111969
2022-02-17,687.7168428897858,810.625,1025.089346408844,777.9927859306335,813.0961437225342,682.4986145496368,960.4940354824066,1502.6634302139282,7015.361689567566,7321.434704780579,5155.391230583191,5001.378746986389,5172.642757415772,5280.350447654724,538.0504102483392,620.0592405796051,1443.2138028144836,684.4833519458771,1430.56964969635,825.1213929653168,1005.6710612773896,837.6040511131287,918.5790808200836,893.9760010242462
2022-02-18,789.6044671535492,896.2298848628998,1416.5344157218933,970.3002257347108,843.3397648334503,1348.7319748401642,1288.0439803600311,1928.4915400743484,4611.396226882935,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305
2022-02-19,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423
2022-02-20,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305
2022-02-21,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305,2184.4271199144423,2184.427119916305
2022-02-22,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423
2022-02-23,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305
2022-02-24,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423
2022-02-25,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305
2022-02-26,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423
2022-02-27,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305
2022-02-28,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305
2022-03-01,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423
2022-03-02,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305
2022-03-03,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.4271199144423,2184.427119916305,2184.427119916305,2184.4271199144423,1176.1936736106873,3355.5283036231995,3647.5449504852295,3387.605298995972,2561.731132030487,941.5141515731812,1232.908022403717,900.650527715683,1160.7688722610474,1586.9969522953031
2022-03-04,1019.3762505054474,1388.6612141132357,1105.7093534469604,1175.671896457672,1272.19132065773,929.4583797454834,1221.1924291849136,2543.33504486084,6614.825887680054,7464.964070320129,7694.675086975098,8110.301887512207,7963.607933044434,7712.72434425354,1395.581716299057,1181.7996728420258,946.8217265605928,887.3983088731766,1202.549941778183,1590.650103807449,1537.719889879227,1343.2404234409332,1331.115285396576,1696.5314888954165
2022-03-05,1072.6193118095398,944.2882902622224,1172.9941720962524,1119.690759897232,1079.6062695980072,1097.5640950202942,1154.2812149524689,590.2856553792953,5790.674529075623,6336.951438903809,5909.799530982971,5159.645540237427,2535.743995241821,-868.0820638090372,-2015.2211793139577,-1136.3999409526589,-202.71269139647484,222.1995011568069,750.5627083778381,1120.888599872589,811.75,799.625,618.375,697.5
2022-03-06,691.6215317249298,1035.3670959472656,904.1531648635864,1054.4334099292755,1546.6097481250763,1348.1924319267273,772.6387349367142,530.2710862159729,-134.7983194887638,-1250.3621565401554,-1951.608645364642,-2937.508188121021,-2898.420082785189,-2425.939545609057,-2214.974695444107,-1158.0936079025269,-265.71321795880795,159.6201442927122,648.5942013263702,1096.446313381195,1242.2315547466278,1155.435631275177,1588.0844991207125,1101.0355191230774
2022-03-07,1382.8553063869476,1569.2137982845306,1186.518177509308,1746.616545677185,891.3263056278229,785.3715317249298,943.2543023824692,1654.9089913368225,6344.25249671936,6462.792591094971,4794.120977401733,4983.30507850647,5901.6416482925415,5023.284129619598,819.9279509410262,-114.6241040751338,29.849638424813747,358.84933400154114,1132.4157922267914,1133.968233346939,1303.1083600521088,849.159823179245,1385.2221231460571,1088.524284362793
2022-03-08,778.8607106208801,1027.7530550956726,876.3715317249298,918.7097673416138,1023.5971162319184,632.8566870689392,686.7150393724442,1816.625694513321,8341.442699432373,9116.247091293337,9532.229610443115,7483.672583580017,4796.04078578949,2850.91342830658,-667.6239637956023,-131.42757051438093,446.2605438232422,2353.615703582764,3481.206437110901,4268.076721191406,3482.7444496154785,1390.5738065242767,886.6107103824615,917.6345734596252
2022-03-09,1184.640540599823,879.4257771968842,698.461154460907,1053.5907337665558,1334.160105228424,1409.2260041236875,948.4680919647216,3353.596553325653,7400.15746307373,7469.149287223816,6995.620701789856,7351.80383682251,4559.917868614197,3470.811320781708,194.83767514675856,1851.1915926635263,5498.487376213074,2935.169255256653,4310.6745262146,3561.8414249420166,2919.8003606796265,2321.380962848664,1745.3249168395996,2205.624585628509
2022-03-10,2254.7486186027527,1404.8188128471377,2495.498617172241,2467.759304046631,1764.494589328766,2106.54980802536,1354.1764702796936,2070.2527735233307,7303.881241798401,7403.890264511108,6192.137901306152,6124.497360229492,5261.928137779236,3657.151936732233,-411.3115044981241,-82.33737982064486,654.2720602750778,834.6044696569443,1744.1051557064056,1305.6114027500153,1633.397055387497,1512.5430071353912,607.6211154460907,994.7497217655182
2022-03-11,878.1304111480713,1020.6122364997864,960.8405940532684,749.2076861858368,823.3958106040955,1233.1025257110596,740.4558825492859,2470.177996277809,6968.195897102356,6960.579772949219,5584.269000053406,5464.349059104919,4896.229891777039,4231.003082208335,-532.3967321962118,245.71961730718613,112.44787775725126,152.35571593046188,487.99347949028015,786.5810217857361,718.7348780632019,827.2698404788971,796.0918428897858,1026.4658737182615
2022-03-12,1039.9857149124146,961.6398463249208,964.1947901248932,1114.492099761963,1013.29856133461,1205.0994815826416,843.5782508850098,1468.4685096740725,5285.75,5793.288430213928,4424.206576347351,3452.842116355896,737.55374648422,-1287.377924203873,-1936.9135297834875,-924.970177769661,-98.95761224627496,112.36362381279469,889.0684022903442,1061.9798874855042,931.4994502067566,1424.3145203590393,1110.2364153862,1423.0768673419952
2022-03-13,796.5779733657837,1207.584777593613,717.2330763339996,793.1749482154846,689.619866847992,834.192565202713,485.7487514019013,155.88262874633074,-268.1464719697833,-1300.673181772232,-2060.9169030189514,-2759.500081121921,-2749.3246620744467,-2515.4161168187857,-2310.4943954870105,-1815.4839767590163,-537.5552425980568,246.1919834911824,678.3781899213791,1327.2251772880554,1082.9915401935575,775.9381256103516,927.968371629715,698.4875140190125
2022-03-14,640.2112936973572,698.6119592189789,673.7308547496796,762.4210615158081,996.0310809612274,965.898309469223,940.6584365367888,1695.461016178131,6130.484039306641,5335.266926765442,2837.950197696686,3038.64691734314,3215.4771070480347,1061.5246548876166,-1873.392419099808,-934.899640314281,-139.28336795419457,135.24486684799194,505.8729189634323,677.8605718612671,926.1632936000824,1003.5685369968414,722.0926752090454,982.0321879386902
2022-03-15,1397.1263935565948,1055.8512806892395,1147.6791219711304,1325.5052812099457,1562.4735107421875,880.9900133609772,1016.4375746250151,527.1019697189331,6502.930490493774,4358.209072113037,2814.059239387512,3399.890954017639,2842.4101028442383,1512.211015701294,-242.02727254480124,-489.7488281279802,130.37643588334322,667.5152599588037,2326.4550507068634,3549.8077092170715,2899.6792459487915,2007.197428226471,730.6857671737671,1416.0328888893127
2022-03-16,1509.0728476047516,460.375,576.9662883281708,956.1010057926178,757.7397336959839,661.4808549880981,350.74667048454285,1104.1097394227982,6917.003747940064,5416.809930801392,5570.267756462097,4598.587538719177,4172.900385856628,1853.7625544294715,-634.9135424494743,160.08469787985086,285.03329495340586,449.078387260437,927.7541617155076,947.280802488327,767.4926471710205,806.4751667976379,606.944507598877,753.7344620227814
2022-03-17,726.2036635875702,813.2420949935913,768.2187852859497,741.9300787448883,1140.926339149475,1038.5600793361664,560.0045794248581,1347.06034886837,6387.350569725037,6576.377765655518,6299.902463912964,6826.364869117737,5619.916759490967,5441.690201759338,3004.435209751129,3652.4563007354736,3532.634847640991,2574.611820220948,3176.199360847473,2773.493616104126,3370.811037540436,2060.941453933716,3430.340452194214,3433.1204147338867
2022-03-18,2881.68340587616,3416.7420840263367,3437.1963052749634,3386.303270816803,3410.7233543396,2790.9458932876587,1894.647751331329,2490.47474527359,4534.220311164856,4763.176054000855,5105.322141647339,5898.504438400269,6726.91274356842,5765.1563539505005,1143.3134033679962,403.57547199726105,2105.752206325531,632.1505265235901,795.8621010780334,1475.0455248355863,942.8528072834016,1064.194926261902,1101.5156800746918,818.0036089420319
2022-03-19,883.4173152446747,861.5484230518341,869.6717541217804,1121.8128519058228,832.8060503005981,1014.1642665863036,506.70047199726105,1599.447559595108,6023.355304718018,5731.076859474182,5055.248199462891,3607.237922668457,2201.3766646832228,-243.4310484603048,-982.812054745853,-89.99681270867586,60.499583788216114,240.05382883548737,484.23251962661743,941.4961199760436,785.822282075882,776.1484470367432,725.417316198349,840.1005849838257
2022-03-20,754.767760515213,1029.4717059135437,870.7447321414948,839.1349918842316,1205.6936836242676,1216.7136611938477,547.9268873333931,245.4078572466969,-631.0477564409375,-1845.489894926548,-2290.632004208863,-2850.5706281661987,-2731.4748372137547,-2626.7240447998047,-1802.4342514276505,-430.6567594707012,4.25,1989.1567340753973,1989.1567340735344,1989.1567340753973,1989.1567340753973,1989.1567340735344,1989.1567340753973,1989.1567340753973
